12,4:M5,0,30,2,0,0,1,4,5,11,22,4$(0:0)7,(0:1)7,(0:2)7,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)2,(3:2)8,(3:3)9$$(0:0)6,(0:1)5,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)1,(3:2)10,(3:3)8$$(0:0)7,(0:1)7,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)9,(3:2)2,(3:3)8$$(0:0)1,(0:1)1,(0:2)1,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)9,(2:3)9,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)$|0,0,0,0,0,10|^12,3,12,5,13,4^*12,3,12,5,13,4*(snowland)&0,0,0&;
12,5:M6,32,8,3,0,0,20,15,0,15,25,3$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)1,(3:1)9,(3:2)9,(3:3)2$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)1,(3:1)8,(3:2)2,(3:3)10$$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)10,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)2,(3:1)9,(3:2)8,(3:3)1$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)5,(2:2)5,(2:3)5,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)6,(2:2)6,(2:3)6,(3:0)8,(3:1)8,(3:2)8,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,4,11,5,12,6,13,5^*12,4,11,5,12,6,13,5*(hill)&0,0,0&;
12,6:M7,35,0,0,0,0,7,16,1,9,25,6$(0:0)7,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)9,(3:3)8$$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)8,(3:3)10$$(0:0)5,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)0,(3:3)0$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)6,(1:2)6,(1:3)6,(2:0)6,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,5,11,6,12,7^*12,5,11,6,12,7*(snowland)&0,0,0&;
12,7:M8,22,8,7,0,0,23,10,0,24,22,3$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)1,(3:2)2,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)2,(3:1)1,(3:2)1,(3:3)1$$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)1,(3:0)9,(3:1)10,(3:2)2,(3:3)2$$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)1,(1:1)1,(1:2)2,(1:3)2,(2:0)2,(2:1)5,(2:2)5,(2:3)5,(3:0)9,(3:1)8,(3:2)10,(3:3)8$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)8,(3:2)8,(3:3)8$$(0:0)5,(0:1)5,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,6,11,7,12,8,13,7^*12,6,11,7,12,8,13,7*(river)&0,0,0&;
12,8:M9,40,0,0,0,0,4,10,3,11,24,8$(0:0)6,(0:1)5,(0:2)7,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)0,(3:3)8$$(0:0)7,(0:1)7,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)10,(3:2)10,(3:3)8$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)10,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)10,(3:3)9$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)9,(3:2)9,(3:3)10$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)10,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,7,11,8,12,9,13,8^*12,7,11,8,12,9,13,8*(mountain)&0,0,0&;
12,9:M10,34,0,0,0,0,0,11,2,10,19,7$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)6,(0:1)6,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)8,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)8,(3:3)8$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)8,(3:0)10,(3:1)10,(3:2)8,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)10,(3:2)9,(3:3)9$$(0:0)10,(0:1)10,(0:2)10,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,8,11,9,12,10,13,9^*12,8,11,9,12,10,13,9*(desert)&0,0,0&;
12,10:M11,37,0,0,0,0,1,7,3,14,16,2$(0:0)7,(0:1)6,(0:2)7,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)8,(3:3)9$$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)0,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)10,(3:2)10,(3:3)0$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)9,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$|0,0,0,0,0,10|^12,9,11,10,12,11,13,10^*12,9,11,10,12,11,13,10*(hill)&0,0,0&;
12,11:M12,32,0,0,0,0,29,12,0,16,20,6$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)8,(3:2)0,(3:3)0$$(0:0)5,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)10,(3:3)9$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)10,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)9,(3:2)9,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)10,(3:1)9,(3:2)9,(3:3)8$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)8,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,10,12,12,13,11^*12,10,12,12,13,11*(desert)&0,0,0&;
12,12:M13,0,30,1,0,0,3,3,4,12,19,2$(0:0)7,(0:1)7,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)10,(3:2)8,(3:3)1$$(0:0)5,(0:1)7,(0:2)7,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)8,(3:2)8,(3:3)10$$(0:0)6,(0:1)5,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)8,(3:2)8,(3:3)8$$(0:0)1,(0:1)1,(0:2)1,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,11,11,12,13,12^*12,11,11,12,13,12*(snowland)&0,0,0&;
13,0:N1,28,0,0,0,0,4,7,5,11,27,11$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)9,(3:3)10$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)0,(3:3)10$$(0:0)5,(0:1)7,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)0,(3:3)0$$(0:0)7,(0:1)6,(0:2)6,(0:3)7,(1:0)0,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)10,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)10,(3:3)10$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)10,(2:2)10,(2:3)10,(3:0)10,(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,0,13,1^*12,0,13,1*(snowland)&0,0,0&;
13,1:M2,25,0,0,0,0,0,5,4,11,22,4$(0:0)7,(0:1)6,(0:2)6,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)10,(3:3)10$$(0:0)6,(0:1)6,(0:2)7,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)10,(3:2)0,(3:3)0$$(0:0)7,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)9,(3:3)10$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^13,0,12,1,13,2,14,1^*13,0,12,1,13,2,14,1*(snowland)&0,0,0&;
13,2:N3,28,0,0,0,0,0,9,4,17,24,2$(0:0)7,(0:1)7,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)8,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)10,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)8,(3:2)9,(3:3)8$$(0:0)6,(0:1)0,(0:2)0,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)8,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^13,1,12,2,14,2^*13,1,12,2,14,2*(river)&0,0,0&;
13,3:;
13,4:N5,15,0,0,0,0,4,9,5,12,27,10$(0:0)5,(0:1)5,(0:2)6,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)0,(3:3)8$$(0:0)7,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)5,(2:3)6,(3:0)10,(3:1)10,(3:2)8,(3:3)8$$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)6,(1:1)6,(1:2)7,(1:3)7,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)8,(3:3)10$$(0:0)8,(0:1)8,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)10,(3:3)10$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)10,(3:2)10,(3:3)10$$(0:0)10,(0:1)10,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,4,13,5,14,4^*12,4,13,5,14,4*(plain)&0,0,0&;
13,5:N6,37,0,0,0,0,0,10,4,18,23,6$(0:0)6,(0:1)7,(0:2)6,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)8,(3:3)8$$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)9,(3:3)10$$(0:0)6,(0:1)7,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)8,(3:3)0$$(0:0)6,(0:1)6,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)8,(3:0)10,(3:1)8,(3:2)9,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)10,(3:1)9,(3:2)10,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^13,4,12,5,14,5^*13,4,12,5,14,5*(snowland)&0,0,0&;
13,6:;
13,7:N8,58,0,0,0,0,16,12,0,13,23,13$(0:0)5,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)0,(3:3)9$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)9,(3:3)9$$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)0,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)10,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)10,(3:3)8$$(0:0)5,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)9,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)10,(3:2)10,(3:3)9$$(0:0)9,(0:1)9,(0:2)10,(0:3)10,(1:0)10,(1:1)10,(1:2)10,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^12,7,13,8,14,7^*12,7,13,8,14,7*(hill)&0,0,0&;
13,8:N9,36,0,0,0,0,0,9,3,1,17,3$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)10,(3:3)0$$(0:0)7,(0:1)7,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)0,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)9,(3:3)10$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^13,7,12,8,13,9,14,8^*13,7,12,8,13,9,14,8*(mountain)&0,0,0&;
13,9:N10,0,69,4,0,0,6,10,2,17,20,5$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)1,(3:2)9,(3:3)8$$(0:0)5,(0:1)6,(0:2)7,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)8,(3:2)1,(3:3)9$$(0:0)6,(0:1)7,(0:2)6,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)1,(3:2)10,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)1,(3:2)1,(3:3)9$$(0:0)6,(0:1)6,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)1,(3:2)9,(3:3)10$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)1,(3:2)8,(3:3)2$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)2,(1:2)2,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)9,(3:2)8,(3:3)10$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^13,8,12,9,13,10,14,9^*13,8,12,9,13,10,14,9*(plain)&0,0,0&;
